longitude,latitude
-78.86390104249931,43.89672936624605
-78.8639010943324,43.89672935302384
-78.86390112023133,43.8967293463434
-78.863903126898,43.896728823010065
-78.86390313368027,43.89672882123618
-78.86390314723944,43.89672881767967
-78.86390315401634,43.89672881589705
-78.86390729234968,43.89672772423038
-78.86390732070586,43.89672771666111
-78.86390737737356,43.89672770135619
-78.8639074056851,43.89672769362054
-78.86390935048956,43.89672715609601
-78.86391128779292,43.89672667372784
-78.86391133779664,43.89672666100308
-78.86391143766953,43.896726635038384
-78.8639114875387,43.89672662179846
-78.86391559481672,43.896725508626254
-78.86391753679281,43.89672501430507
-78.86391759391984,43.89672499940397
-78.86391770799396,43.8967249689283
-78.86391776494108,43.89672495335372
-78.86391993243754,43.89672434678437
-78.86392369724572,43.89672331356085
-78.86392569573479,43.89672280837839
-78.86392570076183,43.89672280710487
-78.86392571081767,43.896722804551835
-78.86392571584648,43.89672280327232
-78.86392755251315,43.89672233493899
-78.86392758120121,43.896722327533205
-78.86392763853335,43.89672231255165
-78.86392766717744,43.89672230497589
-78.86393172717744,43.896721218309224
-78.86393180205005,43.8967211976449
-78.86393195146522,43.89672115515569
-78.8639320260078,43.89672113333079
-78.86393366638117,43.89672063919004
-78.8639353682658,43.89672022062235
-78.86393539647698,43.89672021359695
-78.8639354528575,43.89672019938236
-78.86393548102687,43.896720192193165
-78.86393939102688,43.896719182193166
-78.86393940774417,43.89671917784407
-78.86393944116466,43.89671916908788
-78.86393945786786,43.89671916468079
-78.86394123037587,43.89671869373235
-78.86394322936219,43.89671818872527
-78.86394333661907,43.89671816035926
-78.86394355047698,43.89671810125448
-78.863943657078,43.8967180705157
-78.86394700624234,43.896717064394416
-78.86394848828488,43.89671672270127
-78.86394860254072,43.896716694940174
-78.86394883036803,43.896716636739
-78.8639489439395,43.896716606298924
-78.86395073727283,43.8967161029656
-78.86395247736968,43.896715613972745
-78.8639541802108,43.8967151492836
-78.86395581036996,43.89671474679435
-78.86395587085627,43.896714731459106
-78.86395599163266,43.896714700034984
-78.86395605192276,43.89671468394611
-78.86395932116926,43.89671378963286
-78.86396080632585,43.89671345394679
-78.86396081267056,43.89671345250837
-78.86396082535919,43.896713449623036
-78.86396083170311,43.896713448176115
-78.86396255836978,43.896713053176114
-78.86396256802797,43.89671305096106
-78.86396555719327,43.89671236299153
-78.8639668648734,43.89671216009822
-78.86396697398854,43.89671214193018
-78.86396719178997,43.89671210318474
-78.86396730047628,43.89671208260734
-78.86396894380961,43.89671175260733
-78.86396895490866,43.89671175036544
-78.86396897710178,43.8967117458565
-78.86396898819585,43.89671174358945
-78.86397198724153,43.89671112720268
-78.8639734077255,43.89671093010203
-78.86397355844286,43.896710906841136
-78.86397385909801,43.89671085573378
-78.86397400903579,43.89671082788732
-78.86397567803624,43.89671049151211
